[0.000000] (-) TimerEvent: {}
[0.000503] (jaime_manipulation) JobQueued: {'identifier': 'jaime_manipulation', 'dependencies': OrderedDict()}
[0.601263] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/random/src/sfc64\n'}
[0.601456] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/random/src/sfc64/LICENSE.md\n'}
[0.601716] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/random/LICENSE.md\n'}
[0.601948] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/fft\n'}
[0.602316] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/fft/pocketfft\n'}
[0.602490] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/numpy/fft/pocketfft/LICENSE.md\n'}
[0.602701] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/licenses/LICENSE.txt\n'}
[0.602880] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/REQUESTED\n'}
[0.603165] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/numpy-2.4.4.dist-info/entry_points.txt\n'}
[0.603690] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing\n'}
[0.603844] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/util.py\n'}
[0.603986] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/helpers.py\n'}
[0.604213] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/results.py\n'}
[0.604390] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/core.py\n'}
[0.604612] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/unicode.py\n'}
[0.604760] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/actions.py\n'}
[0.604899] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai\n'}
[0.605051] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/best_practices.md\n'}
[0.605415] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/__init__.py\n'}
[0.605564] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/__pycache__\n'}
[0.605702] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/__pycache__/__init__.cpython-312.pyc\n'}
[0.605841] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices\n'}
[0.605979] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices/__main__.py\n'}
[0.606272] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices/__init__.py\n'}
[0.606425] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices/__pycache__\n'}
[0.606633] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices/__pycache__/__init__.cpython-312.pyc\n'}
[0.606775] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/ai/show_best_practices/__pycache__/__main__.cpython-312.pyc\n'}
[0.606976] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/common.py\n'}
[0.607130] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/exceptions.py\n'}
[0.607297] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/testing.py\n'}
[0.607456] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/diagram\n'}
[0.607590] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/diagram/__init__.py\n'}
[0.607739] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/diagram/__pycache__\n'}
[0.607873] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/diagram/__pycache__/__init__.cpython-312.pyc\n'}
[0.608010] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__init__.py\n'}
[0.608244] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__\n'}
[0.608393] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/util.cpython-312.pyc\n'}
[0.608545] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/helpers.cpython-312.pyc\n'}
[0.608686] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/testing.cpython-312.pyc\n'}
[0.608821] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/warnings.cpython-312.pyc\n'}
[0.608959] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/unicode.cpython-312.pyc\n'}
[0.609195] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/__init__.cpython-312.pyc\n'}
[0.609388] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/actions.cpython-312.pyc\n'}
[0.609610] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/common.cpython-312.pyc\n'}
[0.609785] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/results.cpython-312.pyc\n'}
[0.609926] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/core.cpython-312.pyc\n'}
[0.610107] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/__pycache__/exceptions.cpython-312.pyc\n'}
[0.610258] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/py.typed\n'}
[0.610469] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools\n'}
[0.610602] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools/cvt_pyparsing_pep8_names.py\n'}
[0.610825] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools/__init__.py\n'}
[0.610986] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools/__pycache__\n'}
[0.611147] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools/__pycache__/__init__.cpython-312.pyc\n'}
[0.611296] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/tools/__pycache__/cvt_pyparsing_pep8_names.cpython-312.pyc\n'}
[0.611436] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/pyparsing/warnings.py\n'}
[0.611574] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/__pycache__\n'}
[0.611711] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/__pycache__/six.cpython-312.pyc\n'}
[0.611918] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info\n'}
[0.612072] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/INSTALLER\n'}
[0.612306] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/top_level.txt\n'}
[0.612451] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/METADATA\n'}
[0.612592] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/WHEEL\n'}
[0.612732] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/RECORD\n'}
[0.612973] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/licenses\n'}
[0.613177] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/licenses/LICENSE.txt\n'}
[0.613318] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/cobs-1.2.2.dist-info/REQUESTED\n'}
[0.613448] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info\n'}
[0.613583] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/INSTALLER\n'}
[0.613764] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/top_level.txt\n'}
[0.613908] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/METADATA\n'}
[0.614169] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/WHEEL\n'}
[0.614327] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/RECORD\n'}
[0.614460] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/licenses\n'}
[0.614688] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/licenses/LICENSE\n'}
[0.614845] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools-82.0.1.dist-info/entry_points.txt\n'}
[0.614984] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/distutils-precedence.pth\n'}
[0.615187] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/six.py\n'}
[0.615330] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools\n'}
[0.615470] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_reqs.py\n'}
[0.615612] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_core_metadata.py\n'}
[0.615749] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/extension.py\n'}
[0.615900] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_itertools.py\n'}
[0.616046] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/gui-32.exe\n'}
[0.616203] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils\n'}
[0.616382] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/log.py\n'}
[0.616530] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/util.py\n'}
[0.616687] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/extension.py\n'}
[0.616825] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/spawn.py\n'}
[0.616969] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/text_file.py\n'}
[0.617139] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/core.py\n'}
[0.617407] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/unixccompiler.py\n'}
[0.617558] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/cmd.py\n'}
[0.617708] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/version.py\n'}
[0.617863] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers\n'}
[0.618022] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C\n'}
[0.618232] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/base.py\n'}
[0.618371] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/cygwin.py\n'}
[0.618500] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/unix.py\n'}
[0.618637] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/errors.py\n'}
[0.618774] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests\n'}
[0.618909] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/test_cygwin.py\n'}
[0.619060] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/test_msvc.py\n'}
[0.619337] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/test_unix.py\n'}
[0.619488] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/test_mingw.py\n'}
[0.619706] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/test_base.py\n'}
[0.619845] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/__pycache__\n'}
[0.619996] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/__pycache__/test_msvc.cpython-312.pyc\n'}
[0.620152] (jaime_manipulation) StdoutLine: {'line': b'-- Up-to-date: /home/samuel/uchile_robotics/jaime_manipulation/install/jaime_manipulation/share/jaime_manipulation/scripts/venv/lib/python3.12/site-packages/setuptools/_distutils/compilers/C/tests/__pycache__/test_mingw.cpython-312.pyc\n'}
